ID_Registro,ID_Equipo,Fecha,Temperatura_C,Vibracion_mm_s,Horas_Operativas
2480,258,2020-04-13 07:00:00,74.45,1.61,70535.0
2481,235,2020-04-13 08:00:00,60.95,0.43,43942.0
2482,403,2020-04-13 09:00:00,105.88,4.42,31961.0
2483,311,2020-04-13 10:00:00,85.95,0.6,27754.0
2484,343,2020-04-13 11:00:00,139.81,4.61,82828.0
2485,104,2020-04-13 12:00:00,63.66,4.43,2206.0
2486,423,2020-04-13 13:00:00,61.33,4.09,63066.0
2487,420,2020-04-13 14:00:00,131.71,3.16,91281.0
2488,156,2020-04-13 15:00:00,57.76,3.26,17710.0
2489,389,2020-04-13 16:00:00,70.02,0.41,45202.0
2490,102,2020-04-13 17:00:00,72.63,0.76,25858.0
2491,32,2020-04-13 18:00:00,133.45,2.6,25888.0
2492,225,2020-04-13 19:00:00,82.93,1.98,69959.0
2493,13,2020-04-13 20:00:00,63.07,2.79,89587.0
2494,249,2020-04-13 21:00:00,128.36,2.24,33248.0
2495,185,2020-04-13 22:00:00,61.38,1.22,89462.0
2496,141,2020-04-13 23:00:00,148.3,2.23,64664.0
2497,371,2020-04-14 00:00:00,137.13,2.56,72511.0
2498,449,2020-04-14 01:00:00,137.75,4.61,13254.0
2499,411,2020-04-14 02:00:00,54.81,0.82,5121.0
2500,422,2020-04-14 03:00:00,147.5,4.56,49808.0
2501,261,2020-04-14 04:00:00,57.14,4.8,81922.0
2502,415,2020-04-14 05:00:00,132.59,1.14,34447.0
2503,490,2020-04-14 06:00:00,69.85,2.27,57379.0
2504,127,2020-04-14 07:00:00,134.62,0.27,12260.0
2505,407,2020-04-14 08:00:00,127.73,1.0,43826.0
2506,68,2020-04-14 09:00:00,110.34,2.69,54985.0
2507,225,2020-04-14 10:00:00,92.21,0.21,77029.0
2508,292,2020-04-14 11:00:00,83.87,3.58,42775.0
2509,274,2020-04-14 12:00:00,56.35,4.4,40336.0
2510,336,2020-04-14 13:00:00,130.33,0.26,76544.0
2511,67,2020-04-14 14:00:00,54.62,2.71,84972.0
2512,332,2020-04-14 15:00:00,69.63,0.66,30628.0
2513,27,2020-04-14 16:00:00,148.81,2.99,10373.0
2514,15,2020-04-14 17:00:00,93.65,1.88,46967.0
2515,36,2020-04-14 18:00:00,99.62,4.23,59032.0
2516,176,2020-04-14 19:00:00,100.6,1.52,93803.0
2517,331,2020-04-14 20:00:00,97.28,3.24,7391.0
2518,442,2020-04-14 21:00:00,66.53,1.79,43270.0
2519,354,2020-04-14 22:00:00,108.91,3.97,10930.0
2520,479,2020-04-14 23:00:00,60.84,3.79,30529.0
2521,400,2020-04-15 00:00:00,133.1,3.67,95509.0
2522,283,2020-04-15 01:00:00,119.85,1.87,58609.0
2523,469,2020-04-15 02:00:00,127.26,1.77,91139.0
2524,48,2020-04-15 03:00:00,80.04,3.42,4735.0
2525,473,2020-04-15 04:00:00,141.37,1.81,51461.0
2526,343,2020-04-15 05:00:00,146.95,3.86,81326.0
2527,59,2020-04-15 06:00:00,142.45,2.9,647.0
2528,423,2020-04-15 07:00:00,107.46,1.04,776.0
2529,78,2020-04-15 08:00:00,61.02,2.17,49609.0
2530,129,2020-04-15 09:00:00,127.66,0.99,60798.0
2531,393,2020-04-15 10:00:00,144.02,2.62,23357.0
2532,102,2020-04-15 11:00:00,65.84,3.74,51559.0
2533,268,2020-04-15 12:00:00,96.59,3.92,8524.0
2534,499,2020-04-15 13:00:00,104.52,0.77,52108.0
2535,203,2020-04-15 14:00:00,999.0,0.63,32988.0
2536,359,2020-04-15 15:00:00,108.46,4.69,74931.0
2537,74,2020-04-15 16:00:00,113.53,0.19,38737.0
2538,355,2020-04-15 17:00:00,131.83,2.2,12102.0
2539,160,2020-04-15 18:00:00,118.84,0.95,41948.0
2540,171,2020-04-15 19:00:00,129.01,2.44,69688.0
2541,18,2020-04-15 20:00:00,64.12,2.0,62808.0
2542,120,2020-04-15 21:00:00,104.86,3.26,43813.0
2543,178,2020-04-15 22:00:00,144.43,2.21,59105.0
2544,101,2020-04-15 23:00:00,114.39,0.83,8579.0
2545,476,2020-04-16 00:00:00,130.6,0.72,68433.0
2546,291,2020-04-16 01:00:00,91.85,2.21,96661.0
2547,17,2020-04-16 02:00:00,146.63,1.7,35060.0
2548,95,2020-04-16 03:00:00,53.98,4.17,27895.0
2549,341,2020-04-16 04:00:00,55.96,1.37,4870.0
2550,141,2020-04-16 05:00:00,101.28,0.72,74597.0
2551,278,2020-04-16 06:00:00,125.62,1.38,54594.0
2552,116,2020-04-16 07:00:00,127.8,2.74,89544.0
2553,274,2020-04-16 08:00:00,109.72,3.43,60319.0
2554,206,2020-04-16 09:00:00,57.4,2.47,21559.0
2555,398,2020-04-16 10:00:00,63.48,1.94,41472.0
2556,463,2020-04-16 11:00:00,114.14,0.63,98000.0
2557,152,2020-04-16 12:00:00,106.96,1.17,97349.0
2558,224,2020-04-16 13:00:00,111.14,2.29,90480.0
2559,154,2020-04-16 14:00:00,71.33,4.9,35583.0
2560,491,2020-04-16 15:00:00,55.63,3.35,89731.0
2561,288,2020-04-16 16:00:00,141.59,0.15,90810.0
2562,354,2020-04-16 17:00:00,109.23,1.02,31369.0
2563,188,2020-04-16 18:00:00,112.98,0.87,63096.0
2564,417,2020-04-16 19:00:00,145.68,2.18,6460.0
2565,249,2020-04-16 20:00:00,57.62,2.86,43580.0
2566,283,2020-04-16 21:00:00,59.98,4.17,40828.0
2567,347,2020-04-16 22:00:00,107.28,2.17,1744.0
2568,264,2020-04-16 23:00:00,122.23,3.23,32252.0
2569,52,2020-04-17 00:00:00,104.28,3.17,33605.0
2570,8,2020-04-17 01:00:00,77.37,4.09,88645.0
2571,476,2020-04-17 02:00:00,110.91,3.79,40757.0
2572,233,2020-04-17 03:00:00,128.18,1.65,74074.0
2573,373,2020-04-17 04:00:00,111.92,2.66,12239.0
2574,13,2020-04-17 05:00:00,144.72,3.19,65783.0
2575,45,2020-04-17 06:00:00,78.04,4.0,50774.0
2576,421,2020-04-17 07:00:00,112.16,3.42,66040.0
2577,273,2020-04-17 08:00:00,57.3,3.72,64223.0
2578,260,2020-04-17 09:00:00,76.95,2.27,13065.0
2579,462,2020-04-17 10:00:00,127.52,2.69,31763.0
2580,199,2020-04-17 11:00:00,59.37,2.14,67594.0
2581,390,2020-04-17 12:00:00,75.76,2.99,69683.0
2582,2,2020-04-17 13:00:00,110.06,4.91,43896.0
2583,322,2020-04-17 14:00:00,130.8,2.09,50262.0
2584,406,2020-04-17 15:00:00,102.43,1.39,69299.0
2585,33,2020-04-17 16:00:00,75.81,2.03,2293.0
2586,38,2020-04-17 17:00:00,101.86,4.51,86618.0
2587,195,2020-04-17 18:00:00,95.47,1.25,62031.0
2588,463,2020-04-17 19:00:00,90.4,1.33,52244.0
2589,141,2020-04-17 20:00:00,130.24,1.48,25462.0
2590,335,2020-04-17 21:00:00,116.56,3.45,98025.0
2591,1,2020-04-17 22:00:00,58.93,3.54,28186.0
2592,77,2020-04-17 23:00:00,95.72,3.38,45226.0
2593,48,2020-04-18 00:00:00,67.57,3.75,47949.0
2594,485,2020-04-18 01:00:00,110.6,3.73,61982.0
2595,378,2020-04-18 02:00:00,142.49,3.25,91865.0
2596,487,2020-04-18 03:00:00,143.82,2.5,41590.0
2597,374,2020-04-18 04:00:00,134.9,2.12,96534.0
2598,37,2020-04-18 05:00:00,92.99,2.69,29186.0
2599,285,2020-04-18 06:00:00,105.79,2.14,93190.0
2600,191,2020-04-18 07:00:00,80.82,2.29,22718.0
2601,312,2020-04-18 08:00:00,146.56,1.94,90245.0
2602,417,2020-04-18 09:00:00,94.78,2.47,29902.0
2603,7,2020-04-18 10:00:00,107.71,1.13,14635.0
2604,201,2020-04-18 11:00:00,94.65,0.76,24472.0
2605,355,2020-04-18 12:00:00,66.86,3.52,59668.0
2606,296,2020-04-18 13:00:00,52.26,0.15,63372.0
2607,431,2020-04-18 14:00:00,118.59,0.94,18959.0
2608,207,2020-04-18 15:00:00,134.62,1.98,8262.0
2609,254,2020-04-18 16:00:00,140.71,0.68,26070.0
2610,306,2020-04-18 17:00:00,115.04,1.06,80094.0
2611,48,2020-04-18 18:00:00,56.33,1.25,50023.0
2612,89,2020-04-18 19:00:00,122.1,1.3,26098.0
2613,17,2020-04-18 20:00:00,51.64,4.39,83909.0
2614,229,2020-04-18 21:00:00,60.09,4.2,28094.0
2615,58,2020-04-18 22:00:00,98.91,0.2,94545.0
2616,282,2020-04-18 23:00:00,77.01,1.98,66786.0
2617,108,2020-04-19 00:00:00,98.17,1.43,27919.0
2618,242,2020-04-19 01:00:00,104.6,0.73,41965.0
2619,87,2020-04-19 02:00:00,81.72,0.25,67884.0
2620,288,2020-04-19 03:00:00,145.38,0.78,96878.0
2621,399,2020-04-19 04:00:00,76.13,2.82,13587.0
2622,111,2020-04-19 05:00:00,74.09,1.23,90961.0
2623,479,2020-04-19 06:00:00,105.04,0.52,21253.0
2624,17,2020-04-19 07:00:00,121.09,3.4,85012.0
2625,362,2020-04-19 08:00:00,118.82,1.86,44165.0
2626,238,2020-04-19 09:00:00,64.36,1.99,19085.0
2627,104,2020-04-19 10:00:00,97.9,2.49,65199.0
2628,450,2020-04-19 11:00:00,104.35,3.76,64356.0
2629,68,2020-04-19 12:00:00,65.21,2.17,86308.0
2630,233,2020-04-19 13:00:00,119.24,3.19,56494.0
2631,96,2020-04-19 14:00:00,119.53,0.99,66384.0
2632,237,2020-04-19 15:00:00,58.65,3.84,61755.0
2633,144,2020-04-19 16:00:00,83.88,4.67,33249.0
2634,331,2020-04-19 17:00:00,133.62,1.27,6189.0
2635,430,2020-04-19 18:00:00,121.34,2.38,94622.0
2636,220,2020-04-19 19:00:00,76.17,4.4,7112.0
2637,360,2020-04-19 20:00:00,107.52,4.16,26833.0
2638,128,2020-04-19 21:00:00,114.94,4.3,72246.0
2639,187,2020-04-19 22:00:00,96.49,1.88,88989.0
2640,390,2020-04-19 23:00:00,83.74,4.03,30757.0
2641,467,2020-04-20 00:00:00,120.27,3.02,94302.0
2642,400,2020-04-20 01:00:00,71.49,3.72,55733.0
2643,178,2020-04-20 02:00:00,108.3,4.16,36563.0
2644,193,2020-04-20 03:00:00,107.21,2.83,93860.0
2645,245,2020-04-20 04:00:00,139.82,2.98,19504.0
2646,441,2020-04-20 05:00:00,108.94,0.59,17094.0
2647,36,2020-04-20 06:00:00,104.18,1.46,6308.0
2648,388,2020-04-20 07:00:00,132.32,3.63,26557.0
2649,374,2020-04-20 08:00:00,118.07,3.03,58980.0
2650,1,2020-04-20 09:00:00,57.43,3.02,38658.0
2651,290,2020-04-20 10:00:00,98.99,3.54,14469.0
2652,426,2020-04-20 11:00:00,74.44,2.53,69994.0
2653,310,2020-04-20 12:00:00,55.86,1.14,93948.0
2654,259,2020-04-20 13:00:00,136.65,3.25,18402.0
2655,247,2020-04-20 14:00:00,125.3,4.31,11852.0
2656,29,2020-04-20 15:00:00,70.86,4.29,43393.0
2657,483,2020-04-20 16:00:00,86.84,1.89,35426.0
2658,430,2020-04-20 17:00:00,67.47,1.44,28138.0
2659,160,2020-04-20 18:00:00,97.71,3.19,94278.0
2660,271,2020-04-20 19:00:00,139.62,2.8,32864.0
2661,489,2020-04-20 20:00:00,108.02,1.96,39919.0
2662,137,2020-04-20 21:00:00,85.28,4.99,58798.0
2663,30,2020-04-20 22:00:00,135.5,4.45,79763.0
2664,215,2020-04-20 23:00:00,72.82,4.62,67536.0
2665,484,2020-04-21 00:00:00,68.29,4.58,40189.0
2666,162,2020-04-21 01:00:00,133.62,3.11,49410.0
2667,25,2020-04-21 02:00:00,132.06,3.45,70685.0
2668,365,2020-04-21 03:00:00,103.23,1.67,93731.0
2669,281,2020-04-21 04:00:00,74.46,0.14,70978.0
2670,362,2020-04-21 05:00:00,73.75,2.35,97486.0
2671,51,2020-04-21 06:00:00,141.27,1.16,19099.0
2672,112,2020-04-21 07:00:00,57.67,1.67,20866.0
2673,328,2020-04-21 08:00:00,149.27,3.42,77170.0
2674,173,2020-04-21 09:00:00,71.95,0.7,48868.0
2675,276,2020-04-21 10:00:00,143.52,3.46,94551.0
2676,334,2020-04-21 11:00:00,116.99,4.34,10019.0
2677,120,2020-04-21 12:00:00,68.73,4.27,11089.0
2678,170,2020-04-21 13:00:00,140.26,2.9,92399.0
2679,209,2020-04-21 14:00:00,57.93,1.25,79535.0
2680,16,2020-04-21 15:00:00,148.12,0.1,58363.0
2681,328,2020-04-21 16:00:00,113.96,1.17,14512.0
2682,489,2020-04-21 17:00:00,73.87,1.78,95493.0
2683,404,2020-04-21 18:00:00,54.84,3.35,74625.0
2684,426,2020-04-21 19:00:00,89.15,0.43,73189.0
2685,260,2020-04-21 20:00:00,61.96,0.44,56058.0
2686,328,2020-04-21 21:00:00,133.55,1.74,82623.0
2687,253,2020-04-21 22:00:00,81.24,4.92,48819.0
2688,41,2020-04-21 23:00:00,66.15,4.95,45416.0
2689,402,2020-04-22 00:00:00,135.07,1.65,19149.0
2690,313,2020-04-22 01:00:00,128.95,1.31,9290.0
2691,448,2020-04-22 02:00:00,74.42,1.18,43251.0
2692,11,2020-04-22 03:00:00,137.01,1.08,65365.0
2693,316,2020-04-22 04:00:00,73.43,1.99,66387.0
2694,251,2020-04-22 05:00:00,107.9,2.99,47344.0
2695,260,2020-04-22 06:00:00,146.7,4.6,5653.0
2696,261,2020-04-22 07:00:00,60.8,3.14,92877.0
2697,154,2020-04-22 08:00:00,75.56,1.94,31712.0
2698,48,2020-04-22 09:00:00,52.37,2.09,31809.0
2699,233,2020-04-22 10:00:00,112.61,2.67,93049.0
2700,430,2020-04-22 11:00:00,149.37,2.73,60724.0
2701,486,2020-04-22 12:00:00,144.29,0.64,57298.0
2702,432,2020-04-22 13:00:00,97.85,0.24,75112.0
2703,350,2020-04-22 14:00:00,77.51,4.93,26919.0
2704,49,2020-04-22 15:00:00,111.42,3.58,19752.0
2705,322,2020-04-22 16:00:00,149.33,0.87,40109.0
2706,68,2020-04-22 17:00:00,131.49,3.33,60187.0
2707,75,2020-04-22 18:00:00,105.35,0.15,5577.0
2708,126,2020-04-22 19:00:00,105.88,1.1,92021.0
2709,474,2020-04-22 20:00:00,116.58,1.5,67339.0
2710,27,2020-04-22 21:00:00,124.5,3.92,5767.0
2711,214,2020-04-22 22:00:00,109.67,4.08,39629.0
2712,385,2020-04-22 23:00:00,86.55,4.15,12297.0
2713,355,2020-04-23 00:00:00,143.74,0.82,73082.0
2714,443,2020-04-23 01:00:00,63.27,1.43,99223.0
2715,394,2020-04-23 02:00:00,52.69,2.05,42942.0
2716,161,2020-04-23 03:00:00,53.4,1.64,
2717,185,2020-04-23 04:00:00,77.41,3.61,25495.0
2718,136,2020-04-23 05:00:00,124.74,3.56,72278.0
2719,14,2020-04-23 06:00:00,115.26,0.73,63358.0
2720,10,2020-04-23 07:00:00,125.65,1.64,35495.0
2721,432,2020-04-23 08:00:00,128.43,4.16,9848.0
2722,170,2020-04-23 09:00:00,98.79,4.36,10535.0
2723,428,2020-04-23 10:00:00,67.27,4.94,73482.0
2724,239,2020-04-23 11:00:00,139.98,2.84,77731.0
2725,106,2020-04-23 12:00:00,139.43,1.87,74295.0
2726,77,2020-04-23 13:00:00,60.66,4.77,85222.0
2727,21,2020-04-23 14:00:00,130.43,0.7,98448.0
2728,121,2020-04-23 15:00:00,66.47,3.31,11696.0
2729,494,2020-04-23 16:00:00,89.36,3.0,78014.0
2730,124,2020-04-23 17:00:00,99.14,1.39,13932.0
2731,21,2020-04-23 18:00:00,122.01,1.85,8431.0
2732,287,2020-04-23 19:00:00,144.9,4.64,20656.0
2733,322,2020-04-23 20:00:00,63.65,2.11,39222.0
2734,385,2020-04-23 21:00:00,52.5,2.67,91745.0
2735,159,2020-04-23 22:00:00,60.28,4.31,79334.0
2736,14,2020-04-23 23:00:00,98.3,3.71,2543.0
2737,75,2020-04-24 00:00:00,129.79,2.56,77908.0
2738,324,2020-04-24 01:00:00,121.55,3.46,47687.0
2739,290,2020-04-24 02:00:00,70.23,1.96,41960.0
2740,81,2020-04-24 03:00:00,57.85,4.49,35672.0
2741,238,2020-04-24 04:00:00,89.89,1.9,37101.0
2742,379,2020-04-24 05:00:00,94.83,2.24,82134.0
2743,1,2020-04-24 06:00:00,62.16,0.32,19985.0
2744,236,2020-04-24 07:00:00,102.61,3.84,95774.0
2745,208,2020-04-24 08:00:00,102.82,2.8,96908.0
2746,295,2020-04-24 09:00:00,141.68,0.45,18889.0
2747,345,2020-04-24 10:00:00,126.33,1.94,80748.0
2748,161,2020-04-24 11:00:00,83.65,3.38,12468.0
2749,352,2020-04-24 12:00:00,90.45,1.21,90882.0
2750,218,2020-04-24 13:00:00,67.08,4.91,58361.0
2751,16,2020-04-24 14:00:00,99.15,2.84,23677.0
2752,426,2020-04-24 15:00:00,114.95,3.65,7504.0
2753,280,2020-04-24 16:00:00,89.4,2.28,11760.0
2754,44,2020-04-24 17:00:00,69.97,4.12,41297.0
2755,98,2020-04-24 18:00:00,101.66,0.76,9571.0
2756,2,2020-04-24 19:00:00,86.19,4.72,76024.0
2757,75,2020-04-24 20:00:00,139.91,0.11,95897.0
2758,327,2020-04-24 21:00:00,60.67,1.73,20241.0
2759,484,2020-04-24 22:00:00,60.88,2.59,81729.0
2760,273,2020-04-24 23:00:00,76.33,1.44,26304.0
2761,260,2020-04-25 00:00:00,134.21,2.55,80923.0
2762,264,2020-04-25 01:00:00,101.39,1.76,18043.0
2763,7,2020-04-25 02:00:00,123.16,0.21,47899.0
2764,43,2020-04-25 03:00:00,68.78,3.07,83653.0
2765,250,2020-04-25 04:00:00,52.81,0.94,38843.0
2766,135,2020-04-25 05:00:00,58.57,3.97,10648.0
2767,438,2020-04-25 06:00:00,131.46,4.49,174.0
2768,488,2020-04-25 07:00:00,133.51,2.81,17613.0
2769,281,2020-04-25 08:00:00,141.32,79.56298030400089,63192.0
2770,420,2020-04-25 09:00:00,129.67,3.96,34193.0
2771,145,2020-04-25 10:00:00,146.36,1.94,93639.0
2772,51,2020-04-25 11:00:00,55.27,0.55,47859.0
2773,497,2020-04-25 12:00:00,100.39,3.35,99846.0
2774,379,2020-04-25 13:00:00,144.58,0.98,75528.0
2775,113,2020-04-25 14:00:00,125.63,4.02,20126.0
2776,270,2020-04-25 15:00:00,129.58,2.87,98403.0
2777,162,2020-04-25 16:00:00,104.91,1.65,98679.0
2778,190,2020-04-25 17:00:00,54.16,3.81,34410.0
2779,445,2020-04-25 18:00:00,58.94,4.56,15631.0
2780,250,2020-04-25 19:00:00,61.61,0.75,28331.0
2781,462,2020-04-25 20:00:00,99.58,0.25,16566.0
2782,116,2020-04-25 21:00:00,93.46,0.55,69527.0
2783,336,2020-04-25 22:00:00,120.91,3.72,67612.0
2784,69,2020-04-25 23:00:00,111.69,0.22,74530.0
2785,266,2020-04-26 00:00:00,53.7,4.98,66578.0
2786,100,2020-04-26 01:00:00,145.82,4.49,85314.0
2787,108,2020-04-26 02:00:00,129.05,3.73,55087.0
2788,474,2020-04-26 03:00:00,118.05,4.95,7752.0
2789,209,2020-04-26 04:00:00,149.15,2.06,
2790,282,2020-04-26 05:00:00,129.06,1.62,31639.0
2791,498,2020-04-26 06:00:00,98.51,2.13,44334.0
2792,233,2020-04-26 07:00:00,147.23,1.09,88167.0
2793,7,2020-04-26 08:00:00,96.02,3.74,16068.0
2794,2,2020-04-26 09:00:00,131.98,1.11,61368.0
2795,498,2020-04-26 10:00:00,114.96,2.29,6912.0
2796,426,2020-04-26 11:00:00,86.37,2.7,87542.0
2797,106,2020-04-26 12:00:00,131.11,4.54,57792.0
2798,235,2020-04-26 13:00:00,86.14,1.21,87536.0
2799,155,2020-04-26 14:00:00,140.19,1.59,67408.0
2800,125,2020-04-26 15:00:00,73.72,2.32,73225.0
2801,456,2020-04-26 16:00:00,86.5,4.51,85609.0
2802,430,2020-04-26 17:00:00,142.77,3.31,91490.0
2803,33,2020-04-26 18:00:00,136.06,0.61,89905.0
2804,304,2020-04-26 19:00:00,50.15,3.26,351.0
2805,213,2020-04-26 20:00:00,112.58,3.84,90453.0
2806,147,2020-04-26 21:00:00,133.82,2.51,79812.0
2807,251,2020-04-26 22:00:00,75.68,0.18,28830.0
2808,213,2020-04-26 23:00:00,54.78,2.71,48347.0
2809,317,2020-04-27 00:00:00,142.59,4.79,27406.0
2810,485,2020-04-27 01:00:00,127.72,4.36,59674.0
2811,182,2020-04-27 02:00:00,146.62,3.78,70019.0
2812,485,2020-04-27 03:00:00,73.97,0.4,62256.0
2813,131,2020-04-27 04:00:00,78.13,1.05,4661.0
2814,325,2020-04-27 05:00:00,91.23,3.78,83593.0
2815,190,2020-04-27 06:00:00,65.66,0.55,40113.0
2816,130,2020-04-27 07:00:00,89.47,3.15,33363.0
2817,296,2020-04-27 08:00:00,97.16,2.35,98343.0
2818,82,2020-04-27 09:00:00,51.46,2.2,3098.0
2819,93,2020-04-27 10:00:00,93.64,1.25,71011.0
2820,162,2020-04-27 11:00:00,146.16,2.34,18665.0
2821,81,2020-04-27 12:00:00,119.05,0.21,4710.0
2822,29,2020-04-27 13:00:00,51.83,2.71,12028.0
2823,489,2020-04-27 14:00:00,52.32,0.17,46563.0
2824,446,2020-04-27 15:00:00,114.95,3.48,56850.0
2825,164,2020-04-27 16:00:00,134.86,1.4,50554.0
2826,295,2020-04-27 17:00:00,63.79,3.94,98063.0
2827,120,2020-04-27 18:00:00,123.48,2.81,76136.0
2828,352,2020-04-27 19:00:00,142.79,0.18,34188.0
2829,12,2020-04-27 20:00:00,105.57,4.48,7932.0
2830,480,2020-04-27 21:00:00,76.68,1.96,1210.0
2831,396,2020-04-27 22:00:00,149.42,4.91,27081.0
2832,212,2020-04-27 23:00:00,123.41,1.68,35315.0
2833,109,2020-04-28 00:00:00,125.19,3.41,765.0
2834,271,2020-04-28 01:00:00,136.3,4.65,1779.0
2835,65,2020-04-28 02:00:00,120.79,2.53,15946.0
2836,77,2020-04-28 03:00:00,129.11,4.8,34021.0
2837,225,2020-04-28 04:00:00,85.97,2.04,68556.0
2838,112,2020-04-28 05:00:00,116.93,3.75,71309.0
2839,181,2020-04-28 06:00:00,138.92,3.05,12274.0
2840,14,2020-04-28 07:00:00,113.58,1.45,90372.0
2841,122,2020-04-28 08:00:00,129.49,0.86,86051.0
2842,386,2020-04-28 09:00:00,67.64,1.99,34168.0
2843,493,2020-04-28 10:00:00,125.6,3.49,28645.0
2844,234,2020-04-28 11:00:00,58.38,4.52,60089.0
2845,212,2020-04-28 12:00:00,90.59,1.37,21150.0
2846,193,2020-04-28 13:00:00,111.68,1.22,8498.0
2847,236,2020-04-28 14:00:00,135.85,2.13,48496.0
2848,57,2020-04-28 15:00:00,123.21,2.12,91945.0
2849,429,2020-04-28 16:00:00,53.34,0.91,41940.0
2850,478,2020-04-28 17:00:00,61.93,2.14,82931.0
2851,139,2020-04-28 18:00:00,144.07,2.9,36075.0
2852,43,2020-04-28 19:00:00,134.12,0.46,24486.0
2853,192,2020-04-28 20:00:00,132.01,1.74,797.0
2854,153,2020-04-28 21:00:00,65.15,0.9,44403.0
2855,479,2020-04-28 22:00:00,68.16,4.02,37050.0
2856,280,2020-04-28 23:00:00,54.46,2.08,35310.0
2857,421,2020-04-29 00:00:00,106.1,0.14,18935.0
2858,122,2020-04-29 01:00:00,78.92,4.2,96798.0
2859,383,2020-04-29 02:00:00,133.24,2.46,8837.0
2860,239,2020-04-29 03:00:00,106.45,0.28,45120.0
2861,105,2020-04-29 04:00:00,82.74,2.54,86467.0
2862,379,2020-04-29 05:00:00,51.2,4.07,26837.0
2863,113,2020-04-29 06:00:00,67.08,0.91,32573.0
2864,41,2020-04-29 07:00:00,143.5,2.07,86406.0
2865,394,2020-04-29 08:00:00,53.01,1.89,87221.0
2866,312,2020-04-29 09:00:00,74.13,1.19,63132.0
2867,409,2020-04-29 10:00:00,59.55,3.09,78106.0
2868,378,2020-04-29 11:00:00,56.84,2.08,47248.0
2869,393,2020-04-29 12:00:00,97.75,1.14,57722.0
2870,409,2020-04-29 13:00:00,66.07,1.72,41832.0
2871,131,2020-04-29 14:00:00,97.82,3.78,52767.0
2872,231,2020-04-29 15:00:00,62.01,1.6,14186.0
2873,463,2020-04-29 16:00:00,74.84,4.85,68387.0
2874,488,2020-04-29 17:00:00,59.33,1.65,55362.0
2875,420,2020-04-29 18:00:00,59.88,0.11,7302.0
2876,219,2020-04-29 19:00:00,132.97,3.33,11145.0
2877,257,2020-04-29 20:00:00,144.43,2.95,89475.0
2878,231,2020-04-29 21:00:00,62.83,2.8,79733.0
2879,39,2020-04-29 22:00:00,124.6,1.25,97958.0
2880,280,2020-04-29 23:00:00,135.76,0.89,16221.0
2881,173,2020-04-30 00:00:00,132.96,2.54,91517.0
2882,155,2020-04-30 01:00:00,85.16,0.96,52183.0
2883,81,2020-04-30 02:00:00,105.18,3.13,19179.0
2884,281,2020-04-30 03:00:00,74.52,2.17,74401.0
2885,45,2020-04-30 04:00:00,129.1,3.09,69478.0
2886,302,2020-04-30 05:00:00,54.99,2.04,18512.0
2887,225,2020-04-30 06:00:00,82.1,4.2,14651.0
2888,443,2020-04-30 07:00:00,82.94,1.16,56743.0
2889,167,2020-04-30 08:00:00,131.61,2.77,41847.0
2890,223,2020-04-30 09:00:00,143.72,4.03,40799.0
2891,186,2020-04-30 10:00:00,64.62,1.75,42445.0
2892,122,2020-04-30 11:00:00,120.01,1.1,63880.0
2893,87,2020-04-30 12:00:00,67.02,1.13,78553.0
2894,246,2020-04-30 13:00:00,99.23,3.37,33304.0
2895,201,2020-04-30 14:00:00,80.85,3.5,81117.0
2896,432,2020-04-30 15:00:00,122.58,3.58,3001.0
2897,91,2020-04-30 16:00:00,55.04,2.6,10600.0
2898,199,2020-04-30 17:00:00,82.0,4.81,32303.0
2899,469,2020-04-30 18:00:00,142.5,1.39,11599.0
2900,292,2020-04-30 19:00:00,82.71,1.0,70759.0
2901,79,2020-04-30 20:00:00,59.81,4.28,65119.0
2902,479,2020-04-30 21:00:00,124.33,3.72,74670.0
2903,419,2020-04-30 22:00:00,106.93,1.89,24465.0
2904,244,2020-04-30 23:00:00,74.33,2.2,68801.0
2905,112,2020-05-01 00:00:00,139.76,1.76,82764.0
2906,450,2020-05-01 01:00:00,91.89,4.76,81264.0
2907,39,2020-05-01 02:00:00,121.59,0.59,43903.0
2908,287,2020-05-01 03:00:00,140.77,4.01,41556.0
2909,306,2020-05-01 04:00:00,110.52,0.5,9255.0
2910,87,2020-05-01 05:00:00,96.9,4.99,59124.0
2911,46,2020-05-01 06:00:00,84.93,0.64,71172.0
2912,125,2020-05-01 07:00:00,125.53,0.89,11880.0
2913,179,2020-05-01 08:00:00,126.01,2.25,27735.0
2914,418,2020-05-01 09:00:00,128.4,2.6,5778.0
2915,117,2020-05-01 10:00:00,127.42,4.35,
2916,223,2020-05-01 11:00:00,62.69,1.59,23537.0
2917,23,2020-05-01 12:00:00,63.79,1.9,44804.0
2918,469,2020-05-01 13:00:00,87.47,1.01,44487.0
2919,463,2020-05-01 14:00:00,125.61,0.75,60142.0
2920,21,2020-05-01 15:00:00,58.34,2.24,70342.0
2921,333,2020-05-01 16:00:00,93.31,4.25,27535.0
2922,151,2020-05-01 17:00:00,87.53,2.13,65575.0
2923,306,2020-05-01 18:00:00,117.33,2.13,93861.0
2924,458,2020-05-01 19:00:00,114.42,0.75,26566.0
2925,460,2020-05-01 20:00:00,61.41,0.29,22735.0
2926,201,2020-05-01 21:00:00,124.73,2.94,566.0
2927,128,2020-05-01 22:00:00,60.78,4.84,57755.0
2928,181,2020-05-01 23:00:00,81.0,2.67,23172.0
2929,48,2020-05-02 00:00:00,106.18,0.93,31596.0
